seed,round,index,a,b,kind,winner,ticks,timeout,survivors_a,survivors_b
1,1,0,0,-1,2,0,49,0,3,0
1,1,1,1,-1,2,0,40,0,4,0
1,1,2,2,-1,2,0,44,0,3,0
1,1,3,3,-1,2,0,40,0,4,0
1,1,4,4,-1,2,0,44,0,3,0
1,1,5,5,-1,2,0,58,0,4,0
1,1,6,6,-1,2,0,53,0,3,0
1,1,7,7,-1,2,0,44,0,3,0
1,2,0,0,-1,2,0,93,0,4,0
1,2,1,1,-1,2,0,124,0,4,0
1,2,2,2,-1,2,0,85,0,4,0
1,2,3,3,-1,2,0,46,0,4,0
1,2,4,4,-1,2,0,85,0,4,0
1,2,5,5,-1,2,0,108,0,4,0
1,2,6,6,-1,2,0,72,0,4,0
1,2,7,7,-1,2,0,102,0,4,0
1,3,0,0,-1,2,0,108,0,5,0
1,3,1,1,-1,2,0,137,0,5,0
1,3,2,2,-1,2,0,44,0,5,0
1,3,3,3,-1,2,0,69,0,5,0
1,3,4,4,-1,2,0,101,0,5,0
1,3,5,5,-1,2,0,53,0,4,0
1,3,6,6,-1,2,0,53,0,5,0
1,3,7,7,-1,2,0,121,0,5,0
1,4,0,0,2,0,1,525,0,0,3
1,4,1,1,7,0,1,693,0,0,4
1,4,2,3,5,0,0,462,0,2,0
1,4,3,4,6,0,1,481,0,0,4
1,5,0,0,-1,2,0,197,0,5,0
1,5,1,1,-1,2,0,150,0,5,0
1,5,2,2,-1,2,0,169,0,5,0
1,5,3,3,-1,2,0,145,0,5,0
1,5,4,4,-1,2,0,173,0,5,0
1,5,5,5,-1,2,0,158,0,5,0
1,5,6,6,-1,2,0,133,0,5,0
1,5,7,7,-1,2,0,145,0,5,0
1,6,0,0,1,0,0,374,0,3,0
1,6,1,2,4,0,0,381,0,4,0
1,6,2,3,6,0,1,342,0,0,4
1,6,3,5,7,0,1,530,0,0,3
1,7,0,0,5,0,0,463,0,4,0
1,7,1,1,6,0,1,325,0,0,5
1,7,2,2,3,0,0,900,1,2,2
1,7,3,4,7,0,0,686,0,3,0
1,8,0,0,6,0,0,631,0,3,0
1,8,1,1,2,0,1,342,0,0,5
1,8,2,3,7,0,1,522,0,0,3
1,8,3,4,5,0,0,342,0,5,0
1,9,0,0,4,0,0,671,0,5,0
1,9,1,1,3,0,1,381,0,0,6
1,9,2,2,5,0,0,401,0,5,0
1,9,3,6,7,0,0,878,0,2,0
1,10,0,0,-1,2,0,193,0,6,0
1,10,1,1,-1,2,0,169,0,6,0
1,10,2,2,-1,2,0,173,0,6,0
1,10,3,3,-1,2,0,169,0,6,0
1,10,4,4,-1,2,0,140,0,6,0
1,10,5,5,-1,2,0,145,0,6,0
1,10,6,6,-1,2,0,142,0,6,0
1,10,7,7,-1,2,0,149,0,6,0
1,11,0,0,7,0,1,497,0,0,4
1,11,1,1,5,0,0,484,0,4,0
1,11,2,2,6,0,0,444,0,5,0
1,11,3,3,4,0,1,581,0,0,4
1,12,0,0,3,0,1,900,1,1,2
1,12,1,1,4,0,1,731,0,0,4
1,12,2,2,7,0,0,600,0,5,0
1,12,3,5,6,0,1,512,0,0,5
1,13,0,0,5,0,1,723,0,0,5
1,13,1,1,7,0,1,615,0,0,3
1,13,2,2,4,0,0,484,0,5,0
1,13,3,3,6,0,0,585,0,4,0
1,14,0,0,2,0,1,830,0,0,3
1,14,1,1,6,0,0,451,0,5,0
1,14,2,3,4,0,0,650,0,5,0
1,14,3,5,7,0,1,900,1,1,3
1,15,0,0,-1,2,0,140,0,6,0
1,15,1,1,-1,2,0,145,0,6,0
1,15,2,2,-1,2,0,202,0,6,0
1,15,3,3,-1,2,0,169,0,6,0
1,15,4,4,-1,2,0,184,0,6,0
1,15,5,5,-1,2,0,188,0,6,0
1,15,6,6,-1,2,0,165,0,6,0
1,15,7,7,-1,2,0,156,0,6,0
1,16,0,0,6,0,0,556,0,6,0
1,16,1,1,2,0,1,713,0,0,4
1,16,2,3,5,0,0,668,0,4,0
1,16,3,4,7,0,1,838,0,0,3
1,17,0,0,3,0,0,900,1,2,1
1,17,1,1,4,0,1,650,0,0,4
1,17,2,2,7,0,0,855,0,4,0
1,17,3,5,6,0,1,431,0,0,5
1,18,0,0,1,0,0,481,0,4,0
1,18,1,2,3,0,1,782,0,0,5
1,18,2,4,5,0,0,900,1,5,2
1,18,3,6,7,0,1,468,0,0,3
1,19,0,0,4,0,0,669,0,6,0
1,19,1,1,5,0,0,628,0,4,0
1,19,2,2,6,0,0,552,0,5,0
1,19,3,3,7,0,1,378,0,0,6
1,20,0,0,-1,2,0,159,0,7,0
1,20,1,1,-1,2,0,169,0,7,0
1,20,2,2,-1,2,0,169,0,7,0
1,20,3,3,-1,2,0,190,0,7,0
1,20,4,4,-1,2,0,178,0,7,0
1,20,5,5,-1,2,0,171,0,7,0
1,20,6,6,-1,2,0,201,0,7,0
1,20,7,7,-1,2,0,186,0,7,0
1,21,0,0,7,0,1,731,0,0,4
1,21,1,1,3,0,1,632,0,0,5
1,21,2,2,5,0,0,463,0,6,0
1,21,3,4,6,0,1,804,0,0,4
1,22,0,0,4,0,0,697,0,5,0
1,22,1,1,7,0,1,453,0,0,6
1,22,2,2,3,0,1,644,0,0,6
1,22,3,5,6,0,1,691,0,0,4
1,23,0,0,7,0,0,604,0,7,0
1,23,1,1,2,0,1,354,0,0,7
1,23,2,3,6,0,0,818,0,3,0
1,23,3,4,5,0,0,737,0,5,0
1,24,0,0,5,0,1,688,0,0,5
1,24,1,1,4,0,1,375,0,0,7
1,24,2,2,6,0,0,896,0,4,0
1,24,3,3,7,0,1,726,0,0,5
1,25,0,0,-1,2,0,322,0,7,0
1,25,1,1,-1,2,0,258,0,7,0
1,25,2,2,-1,2,0,292,0,7,0
1,25,3,3,-1,2,0,372,0,6,0
1,25,4,4,-1,2,0,343,0,7,0
1,25,5,5,-1,2,0,380,0,6,0
1,25,6,6,-1,2,0,308,0,7,0
1,25,7,7,-1,2,0,372,0,7,0
1,26,0,0,3,0,0,680,0,5,0
1,26,1,1,5,0,0,702,0,5,0
1,26,2,2,4,0,1,675,0,0,6
1,26,3,6,7,0,1,575,0,0,6
1,27,0,4,7,1,0,795,0,5,0
1,27,1,0,6,0,1,626,0,0,4
1,27,2,1,3,0,0,597,0,5,0
1,27,3,2,7,0,1,731,0,0,4
1,28,0,7,1,1,0,571,0,5,0
1,28,1,0,2,0,0,900,1,3,2
1,28,2,1,6,0,1,456,0,0,4
1,28,3,3,4,0,1,694,0,0,6
1,29,0,0,3,0,0,692,0,5,0
1,29,1,2,7,0,0,691,0,4,0
1,29,2,4,6,0,0,664,0,5,0
1,30,0,0,-1,2,0,487,0,7,0
1,30,1,2,-1,2,0,343,0,7,0
1,30,2,3,-1,2,0,382,0,6,0
1,30,3,4,-1,2,0,393,0,6,0
1,30,4,6,-1,2,0,276,0,7,0
1,30,5,7,-1,2,0,439,0,7,0
1,31,0,0,4,0,1,900,1,5,7
1,31,1,2,3,0,0,900,1,3,1
1,31,2,6,7,0,1,685,0,0,5
1,32,0,0,7,0,0,900,1,5,3
1,32,1,2,4,0,1,900,1,3,6
1,32,2,3,6,0,0,608,0,4,0
1,33,0,0,2,0,0,900,1,6,3
1,33,1,3,7,0,1,900,1,1,5
1,33,2,4,6,0,0,708,0,8,0
1,34,0,3,4,1,1,800,0,0,8
1,34,1,0,4,0,1,900,1,1,7
1,34,2,2,7,0,1,679,0,0,6
1,35,0,0,-1,2,0,419,0,8,0
1,35,1,2,-1,2,0,378,0,8,0
1,35,2,4,-1,2,0,413,0,7,0
1,35,3,7,-1,2,0,429,0,7,0
1,36,0,0,2,0,1,900,1,1,5
1,36,1,4,7,0,0,900,1,5,4
1,37,0,0,7,0,1,856,0,0,4
1,37,1,2,4,0,0,862,0,4,0
1,38,0,0,2,0,1,708,0,0,5
1,38,1,4,7,0,0,900,1,7,3
1,39,0,0,4,0,1,900,1,2,8
1,39,1,2,7,0,0,900,1,4,2
1,40,0,2,-1,2,0,434,0,7,0
1,40,1,4,-1,2,0,431,0,8,0
1,40,2,7,-1,2,0,509,0,6,0
1,41,0,2,4,1,1,900,1,4,7
1,41,1,4,7,0,1,900,1,3,7
1,42,0,4,2,1,0,900,1,7,2
1,42,1,2,7,0,0,675,0,6,0
1,43,0,2,7,1,1,900,1,1,5
1,43,1,4,7,0,0,755,0,8,0
2,1,0,0,-1,2,0,44,0,4,0
2,1,1,1,-1,2,0,40,0,4,0
2,1,2,2,-1,2,0,56,0,4,0
2,1,3,3,-1,2,0,40,0,4,0
2,1,4,4,-1,2,0,44,0,3,0
2,1,5,5,-1,2,0,44,0,3,0
2,1,6,6,-1,2,0,40,0,3,0
2,1,7,7,-1,2,0,53,0,3,0
2,2,0,0,-1,2,0,58,0,4,0
2,2,1,1,-1,2,0,56,0,4,0
2,2,2,2,-1,2,0,72,0,4,0
2,2,3,3,-1,2,0,46,0,4,0
2,2,4,4,-1,2,0,46,0,4,0
2,2,5,5,-1,2,0,46,0,4,0
2,2,6,6,-1,2,0,93,0,4,0
2,2,7,7,-1,2,0,64,0,4,0
2,3,0,0,-1,2,0,108,0,5,0
2,3,1,1,-1,2,0,53,0,5,0
2,3,2,2,-1,2,0,121,0,5,0
2,3,3,3,-1,2,0,53,0,5,0
2,3,4,4,-1,2,0,133,0,5,0
2,3,5,5,-1,2,0,53,0,5,0
2,3,6,6,-1,2,0,145,0,5,0
2,3,7,7,-1,2,0,59,0,5,0
2,4,0,0,1,0,0,313,0,4,0
2,4,1,2,4,0,1,814,0,0,5
2,4,2,3,6,0,0,508,0,4,0
2,4,3,5,7,0,1,458,0,0,4
2,5,0,0,-1,2,0,169,0,5,0
2,5,1,1,-1,2,0,158,0,5,0
2,5,2,2,-1,2,0,222,0,5,0
2,5,3,3,-1,2,0,145,0,5,0
2,5,4,4,-1,2,0,208,0,5,0
2,5,5,5,-1,2,0,167,0,5,0
2,5,6,6,-1,2,0,171,0,5,0
2,5,7,7,-1,2,0,149,0,5,0
2,6,0,0,3,0,1,595,0,0,4
2,6,1,1,2,0,1,430,0,0,3
2,6,2,4,5,0,1,550,0,0,4
2,6,3,6,7,0,1,512,0,0,4
2,7,0,0,7,0,1,564,0,0,5
2,7,1,1,3,0,1,426,0,0,3
2,7,2,2,5,0,0,476,0,3,0
2,7,3,4,6,0,1,502,0,0,5
2,8,0,0,2,0,1,470,0,0,5
2,8,1,1,6,0,1,287,0,0,5
2,8,2,3,5,0,0,465,0,3,0
2,8,3,4,7,0,0,777,0,4,0
2,9,0,0,5,0,0,570,0,5,0
2,9,1,1,4,0,1,264,0,0,6
2,9,2,2,6,0,1,637,0,0,5
2,9,3,3,7,0,1,900,1,1,1
2,10,0,0,-1,2,0,178,0,6,0
2,10,1,1,-1,2,0,145,0,6,0
2,10,2,2,-1,2,0,180,0,6,0
2,10,3,3,-1,2,0,158,0,6,0
2,10,4,4,-1,2,0,169,0,6,0
2,10,5,5,-1,2,0,171,0,6,0
2,10,6,6,-1,2,0,188,0,6,0
2,10,7,7,-1,2,0,176,0,6,0
2,11,0,0,4,0,1,850,0,0,3
2,11,1,1,7,0,1,438,0,0,5
2,11,2,2,3,0,0,653,0,6,0
2,11,3,5,6,0,0,900,1,2,1
2,12,0,0,6,0,1,586,0,0,4
2,12,1,1,5,0,1,405,0,0,6
2,12,2,2,7,0,1,719,0,0,6
2,12,3,3,4,0,0,569,0,5,0
2,13,0,0,3,0,1,631,0,0,4
2,13,1,1,4,0,1,419,0,0,4
2,13,2,2,6,0,0,900,1,5,1
2,13,3,5,7,0,0,818,0,4,0
2,14,0,0,6,0,1,798,0,0,2
2,14,1,1,7,0,1,480,0,0,3
2,14,2,2,5,0,1,577,0,0,5
2,14,3,3,4,0,1,847,0,0,4
2,15,0,0,-1,2,0,178,0,6,0
2,15,1,1,-1,2,0,154,0,6,0
2,15,2,2,-1,2,0,251,0,6,0
2,15,3,3,-1,2,0,159,0,6,0
2,15,4,4,-1,2,0,164,0,6,0
2,15,5,5,-1,2,0,188,0,6,0
2,15,6,6,-1,2,0,169,0,6,0
2,15,7,7,-1,2,0,189,0,6,0
2,16,0,0,1,0,0,457,0,3,0
2,16,1,2,7,0,0,900,1,2,1
2,16,2,3,6,0,0,900,1,4,3
2,16,3,4,5,0,1,831,0,0,5
2,17,0,0,2,0,0,662,0,4,0
2,17,1,1,5,0,0,470,0,5,0
2,17,2,3,7,0,1,823,0,0,3
2,17,3,4,6,0,0,900,1,2,1
2,18,0,0,5,0,0,572,0,4,0
2,18,1,1,3,0,0,562,0,4,0
2,18,2,2,4,0,0,569,0,6,0
2,18,3,6,7,0,0,762,0,4,0
2,19,0,0,4,0,1,900,1,2,3
2,19,1,1,2,0,1,479,0,0,7
2,19,2,3,7,0,0,585,0,5,0
2,19,3,5,6,0,0,522,0,4,0
2,20,0,0,-1,2,0,162,0,7,0
2,20,1,1,-1,2,0,131,0,7,0
2,20,2,2,-1,2,0,193,0,7,0
2,20,3,3,-1,2,0,173,0,7,0
2,20,4,4,-1,2,0,174,0,7,0
2,20,5,5,-1,2,0,169,0,7,0
2,20,6,6,-1,2,0,194,0,7,0
2,20,7,7,-1,2,0,189,0,7,0
2,21,0,0,2,0,1,805,0,0,4
2,21,1,1,6,0,0,900,1,3,1
2,21,2,3,5,0,0,861,0,6,0
2,21,3,4,7,0,1,490,0,0,7
2,22,0,0,7,0,1,589,0,0,5
2,22,1,1,5,0,1,563,0,0,6
2,22,2,2,3,0,1,671,0,0,6
2,22,3,4,6,0,1,534,0,0,7
2,23,0,0,4,0,1,900,1,2,4
2,23,1,1,7,0,1,469,0,0,4
2,23,2,2,5,0,0,701,0,6,0
2,23,3,3,6,0,0,693,0,5,0
2,24,0,0,1,0,0,666,0,4,0
2,24,1,2,3,0,0,900,1,3,3
2,24,2,4,7,0,1,755,0,0,7
2,24,3,5,6,0,1,588,0,0,6
2,25,0,0,-1,2,0,293,0,6,0
2,25,1,1,-1,2,0,313,0,7,0
2,25,2,2,-1,2,0,334,0,7,0
2,25,3,3,-1,2,0,403,0,6,0
2,25,4,4,-1,2,0,334,0,7,0
2,25,5,5,-1,2,0,301,0,7,0
2,25,6,6,-1,2,0,303,0,7,0
2,25,7,7,-1,2,0,353,0,7,0
2,26,0,0,5,0,1,900,1,1,2
2,26,1,1,6,0,1,424,0,0,7
2,26,2,2,7,0,1,673,0,0,6
2,26,3,3,4,0,1,900,1,3,5
2,27,0,0,7,0,0,625,0,6,0
2,27,1,1,4,0,1,471,0,0,5
2,27,2,2,6,0,0,829,0,5,0
2,27,3,3,5,0,0,711,0,6,0
2,28,0,4,5,1,1,900,1,1,6
2,28,1,0,6,0,1,880,0,0,3
2,28,2,2,3,0,0,900,1,4,3
2,28,3,5,7,0,0,574,0,7,0
2,29,0,7,6,1,1,613,0,0,4
2,29,1,0,3,0,1,900,1,2,4
2,29,2,2,4,0,0,834,0,5,0
2,29,3,5,6,0,1,900,1,2,6
2,30,0,0,-1,2,0,301,0,7,0
2,30,1,2,-1,2,0,372,0,6,0
2,30,2,3,-1,2,0,326,0,7,0
2,30,3,4,-1,2,0,372,0,6,0
2,30,4,5,-1,2,0,359,0,7,0
2,30,5,6,-1,2,0,358,0,7,0
2,30,6,7,-1,2,0,386,0,7,0
2,31,0,5,3,1,0,683,0,5,0
2,31,1,0,2,0,1,769,0,0,6
2,31,2,3,6,0,1,737,0,0,6
2,31,3,4,7,0,0,733,0,4,0
2,32,0,2,5,1,1,879,0,0,5
2,32,1,0,6,0,1,566,0,0,4
2,32,2,3,7,0,0,586,0,6,0
2,32,3,4,5,0,1,900,1,3,6
2,33,0,2,6,0,0,799,0,7,0
2,33,1,3,4,0,1,725,0,0,7
2,33,2,5,7,0,0,565,0,7,0
2,34,0,2,4,0,1,900,1,5,6
2,34,1,3,5,0,0,900,1,2,2
2,34,2,6,7,0,0,816,0,3,0
2,35,0,2,-1,2,0,434,0,7,0
2,35,1,3,-1,2,0,373,0,8,0
2,35,2,4,-1,2,0,383,0,8,0
2,35,3,5,-1,2,0,343,0,7,0
2,35,4,6,-1,2,0,353,0,8,0
2,36,0,3,4,1,1,900,1,3,5
2,36,1,2,5,0,1,900,1,5,6
2,36,2,4,6,0,0,900,1,5,3
2,37,0,6,5,1,0,900,1,4,2
2,37,1,2,3,0,0,728,0,6,0
2,37,2,4,5,0,0,900,1,8,2
2,38,0,2,4,0,1,868,0,0,8
2,38,1,3,6,0,1,584,0,0,8
2,39,0,2,6,1,1,900,1,4,5
2,39,1,4,6,0,0,900,1,6,1
2,40,0,4,-1,2,0,453,0,7,0
2,40,1,6,-1,2,0,434,0,7,0
2,41,0,4,6,0,1,900,1,2,6
3,1,0,0,-1,2,0,56,0,3,0
3,1,1,1,-1,2,0,40,0,4,0
3,1,2,2,-1,2,0,40,0,4,0
3,1,3,3,-1,2,0,53,0,3,0
3,1,4,4,-1,2,0,64,0,4,0
3,1,5,5,-1,2,0,64,0,4,0
3,1,6,6,-1,2,0,53,0,4,0
3,1,7,7,-1,2,0,64,0,4,0
3,2,0,0,-1,2,0,73,0,4,0
3,2,1,1,-1,2,0,93,0,4,0
3,2,2,2,-1,2,0,64,0,4,0
3,2,3,3,-1,2,0,52,0,4,0
3,2,4,4,-1,2,0,53,0,4,0
3,2,5,5,-1,2,0,46,0,4,0
3,2,6,6,-1,2,0,40,0,4,0
3,2,7,7,-1,2,0,72,0,4,0
3,3,0,0,-1,2,0,113,0,5,0
3,3,1,1,-1,2,0,121,0,5,0
3,3,2,2,-1,2,0,85,0,5,0
3,3,3,3,-1,2,0,113,0,5,0
3,3,4,4,-1,2,0,58,0,5,0
3,3,5,5,-1,2,0,117,0,4,0
3,3,6,6,-1,2,0,101,0,5,0
3,3,7,7,-1,2,0,93,0,5,0
3,4,0,0,5,0,0,751,0,3,0
3,4,1,1,7,0,1,691,0,0,3
3,4,2,2,3,0,1,830,0,0,3
3,4,3,4,6,0,1,480,0,0,5
3,5,0,0,-1,2,0,219,0,5,0
3,5,1,1,-1,2,0,159,0,5,0
3,5,2,2,-1,2,0,150,0,5,0
3,5,3,3,-1,2,0,149,0,5,0
3,5,4,4,-1,2,0,189,0,5,0
3,5,5,5,-1,2,0,145,0,5,0
3,5,6,6,-1,2,0,187,0,5,0
3,5,7,7,-1,2,0,153,0,5,0
3,6,0,0,3,0,0,900,1,2,2
3,6,1,1,6,0,0,816,0,1,0
3,6,2,2,4,0,1,512,0,0,3
3,6,3,5,7,0,1,550,0,0,4
3,7,0,0,1,0,0,443,0,3,0
3,7,1,2,7,0,1,513,0,0,5
3,7,2,3,4,0,1,651,0,0,5
3,7,3,5,6,0,1,444,0,0,4
3,8,0,0,6,0,1,614,0,0,3
3,8,1,1,4,0,1,359,0,0,4
3,8,2,2,5,0,0,762,0,2,0
3,8,3,3,7,0,0,530,0,3,0
3,9,0,0,4,0,1,514,0,0,5
3,9,1,1,2,0,1,352,0,0,5
3,9,2,3,5,0,1,830,0,0,5
3,9,3,6,7,0,1,582,0,0,4
3,10,0,0,-1,2,0,180,0,6,0
3,10,1,1,-1,2,0,158,0,6,0
3,10,2,2,-1,2,0,145,0,6,0
3,10,3,3,-1,2,0,149,0,6,0
3,10,4,4,-1,2,0,145,0,6,0
3,10,5,5,-1,2,0,133,0,6,0
3,10,6,6,-1,2,0,169,0,5,0
3,10,7,7,-1,2,0,145,0,6,0
3,11,0,0,7,0,1,697,0,0,4
3,11,1,1,3,0,1,638,0,0,3
3,11,2,2,6,0,1,900,1,1,1
3,11,3,4,5,0,0,789,0,4,0
3,12,0,0,2,0,1,662,0,0,5
3,12,1,1,5,0,1,662,0,0,3
3,12,2,3,6,0,0,900,1,3,1
3,12,3,4,7,0,1,631,0,0,4
3,13,0,0,5,0,1,649,0,0,5
3,13,1,1,2,0,1,734,0,0,3
3,13,2,3,7,0,1,818,0,0,4
3,13,3,4,6,0,0,643,0,5,0
3,14,0,0,1,0,1,646,0,0,3
3,14,1,2,5,0,0,742,0,5,0
3,14,2,3,6,0,1,900,1,2,2
3,14,3,4,7,0,1,681,0,0,4
3,15,0,0,-1,2,0,203,0,6,0
3,15,1,1,-1,2,0,150,0,6,0
3,15,2,2,-1,2,0,173,0,6,0
3,15,3,3,-1,2,0,145,0,6,0
3,15,4,4,-1,2,0,183,0,6,0
3,15,5,5,-1,2,0,188,0,6,0
3,15,6,6,-1,2,0,189,0,6,0
3,15,7,7,-1,2,0,189,0,6,0
3,16,0,0,6,0,0,656,0,5,0
3,16,1,1,4,0,1,391,0,0,6
3,16,2,2,3,0,1,786,0,0,2
3,16,3,5,7,0,1,598,0,0,6
3,17,0,0,7,0,1,769,0,0,5
3,17,1,1,3,0,1,519,0,0,4
3,17,2,2,6,0,0,900,1,3,2
3,17,3,4,5,0,1,900,1,2,4
3,18,0,0,3,0,0,546,0,6,0
3,18,1,1,7,0,1,550,0,0,4
3,18,2,2,4,0,0,680,0,4,0
3,18,3,5,6,0,0,695,0,4,0
3,19,0,0,4,0,1,685,0,0,5
3,19,1,1,6,0,0,638,0,4,0
3,19,2,2,7,0,1,559,0,0,7
3,19,3,3,5,0,1,673,0,0,4
3,20,0,0,-1,2,0,171,0,7,0
3,20,1,1,-1,2,0,193,0,7,0
3,20,2,2,-1,2,0,146,0,7,0
3,20,3,3,-1,2,0,169,0,7,0
3,20,4,4,-1,2,0,180,0,7,0
3,20,5,5,-1,2,0,173,0,7,0
3,20,6,6,-1,2,0,169,0,7,0
3,20,7,7,-1,2,0,198,0,7,0
3,21,0,0,2,0,1,725,0,0,4
3,21,1,1,5,0,1,556,0,0,6
3,21,2,3,4,0,1,650,0,0,4
3,21,3,6,7,0,1,637,0,0,7
3,22,0,0,7,0,0,849,0,6,0
3,22,1,1,6,0,1,557,0,0,4
3,22,2,2,4,0,1,675,0,0,5
3,22,3,3,5,0,0,524,0,6,0
3,23,0,0,5,0,0,617,0,7,0
3,23,1,1,2,0,1,461,0,0,6
3,23,2,3,7,0,0,858,0,5,0
3,23,3,4,6,0,0,444,0,6,0
3,24,0,0,3,0,0,900,1,4,1
3,24,1,1,4,0,1,343,0,0,7
3,24,2,2,7,0,0,750,0,5,0
3,24,3,5,6,0,0,600,0,6,0
3,25,0,0,-1,2,0,343,0,7,0
3,25,1,1,-1,2,0,373,0,6,0
3,25,2,2,-1,2,0,289,0,7,0
3,25,3,3,-1,2,0,345,0,6,0
3,25,4,4,-1,2,0,317,0,6,0
3,25,5,5,-1,2,0,339,0,7,0
3,25,6,6,-1,2,0,301,0,7,0
3,25,7,7,-1,2,0,359,0,7,0
3,26,0,0,6,0,0,742,0,5,0
3,26,1,1,3,0,1,369,0,0,6
3,26,2,2,5,0,1,556,0,0,7
3,26,3,4,7,0,1,816,0,0,3
3,27,0,0,2,0,1,900,1,2,4
3,27,1,1,5,0,1,379,0,0,6
3,27,2,3,4,0,1,855,0,0,4
3,27,3,6,7,0,1,900,1,1,3
3,28,0,5,7,1,0,856,0,5,0
3,28,1,0,4,0,1,650,0,0,6
3,28,2,2,7,0,0,900,1,5,2
3,28,3,3,6,0,0,668,0,4,0
3,29,0,6,2,1,1,556,0,0,7
3,29,1,0,7,0,0,817,0,6,0
3,29,2,2,3,0,0,556,0,7,0
3,29,3,4,5,0,1,577,0,0,6
3,30,0,0,-1,2,0,463,0,6,0
3,30,1,2,-1,2,0,382,0,7,0
3,30,2,3,-1,2,0,345,0,6,0
3,30,3,4,-1,2,0,357,0,7,0
3,30,4,5,-1,2,0,335,0,6,0
3,30,5,7,-1,2,0,419,0,7,0
3,31,0,0,3,0,0,760,0,6,0
3,31,1,2,4,0,1,900,1,1,4
3,31,2,5,7,0,0,880,0,3,0
3,32,0,0,4,0,0,900,1,4,3
3,32,1,2,5,0,1,900,1,4,4
3,32,2,3,7,0,1,813,0,0,2
3,33,0,0,2,0,1,900,1,1,6
3,33,1,3,5,0,1,753,0,0,5
3,33,2,4,7,0,0,556,0,6,0
3,34,0,4,5,1,0,702,0,6,0
3,34,1,0,5,0,1,783,0,0,7
3,34,2,2,7,0,0,900,1,5,1
3,35,0,0,-1,2,0,443,0,7,0
3,35,1,2,-1,2,0,370,0,7,0
3,35,2,4,-1,2,0,391,0,8,0
3,35,3,5,-1,2,0,333,0,8,0
3,35,4,7,-1,2,0,458,0,8,0
3,36,0,2,4,1,0,769,0,6,0
3,36,1,0,4,0,0,900,1,5,3
3,36,2,5,7,0,0,755,0,3,0
3,37,0,7,0,1,1,900,1,2,5
3,37,1,0,2,0,0,900,1,5,4
3,37,2,4,5,0,1,848,0,0,2
3,38,0,0,5,1,0,700,0,7,0
3,38,1,2,5,0,0,575,0,8,0
3,38,2,4,7,0,1,900,1,1,7
3,39,0,2,4,1,0,900,1,6,2
3,39,1,0,4,0,0,900,1,5,4
3,39,2,5,7,0,1,538,0,0,8
3,40,0,0,-1,2,0,430,0,8,0
3,40,1,2,-1,2,0,392,0,8,0
3,40,2,4,-1,2,0,463,0,7,0
3,40,3,5,-1,2,0,353,0,8,0
3,40,4,7,-1,2,0,433,0,8,0
3,41,0,7,4,1,0,626,0,9,0
3,41,1,0,2,0,0,900,1,6,2
3,41,2,4,5,0,0,830,0,4,0
3,42,0,0,5,1,1,900,1,5,6
3,42,1,2,4,0,1,900,1,4,5
3,42,2,5,7,0,1,669,0,0,7
3,43,0,4,7,0,1,633,0,0,7
4,1,0,0,-1,2,0,64,0,4,0
4,1,1,1,-1,2,0,44,0,4,0
4,1,2,2,-1,2,0,56,0,3,0
4,1,3,3,-1,2,0,40,0,3,0
4,1,4,4,-1,2,0,40,0,3,0
4,1,5,5,-1,2,0,40,0,4,0
4,1,6,6,-1,2,0,40,0,3,0
4,1,7,7,-1,2,0,52,0,3,0
4,2,0,0,-1,2,0,101,0,3,0
4,2,1,1,-1,2,0,81,0,4,0
4,2,2,2,-1,2,0,85,0,4,0
4,2,3,3,-1,2,0,46,0,4,0
4,2,4,4,-1,2,0,93,0,4,0
4,2,5,5,-1,2,0,46,0,4,0
4,2,6,6,-1,2,0,58,0,4,0
4,2,7,7,-1,2,0,93,0,4,0
4,3,0,0,-1,2,0,149,0,5,0
4,3,1,1,-1,2,0,108,0,5,0
4,3,2,2,-1,2,0,125,0,4,0
4,3,3,3,-1,2,0,46,0,5,0
4,3,4,4,-1,2,0,122,0,5,0
4,3,5,5,-1,2,0,53,0,5,0
4,3,6,6,-1,2,0,93,0,5,0
4,3,7,7,-1,2,0,140,0,5,0
4,4,0,0,1,0,0,686,0,2,0
4,4,1,2,4,0,1,482,0,0,4
4,4,2,3,5,0,0,454,0,4,0
4,4,3,6,7,0,0,899,0,2,0
4,5,0,0,-1,2,0,173,0,5,0
4,5,1,1,-1,2,0,245,0,5,0
4,5,2,2,-1,2,0,173,0,5,0
4,5,3,3,-1,2,0,143,0,5,0
4,5,4,4,-1,2,0,165,0,5,0
4,5,5,5,-1,2,0,145,0,5,0
4,5,6,6,-1,2,0,145,0,5,0
4,5,7,7,-1,2,0,248,0,5,0
4,6,0,0,5,0,0,450,0,5,0
4,6,1,1,4,0,1,558,0,0,4
4,6,2,2,6,0,0,900,1,2,1
4,6,3,3,7,0,0,535,0,2,0
4,7,0,0,4,0,0,452,0,4,0
4,7,1,1,5,0,0,406,0,3,0
4,7,2,2,7,0,0,625,0,4,0
4,7,3,3,6,0,1,493,0,0,2
4,8,0,0,7,0,0,455,0,5,0
4,8,1,1,6,0,1,357,0,0,4
4,8,2,2,3,0,0,372,0,5,0
4,8,3,4,5,0,0,548,0,4,0
4,9,0,0,6,0,1,570,0,0,3
4,9,1,1,7,0,0,768,0,1,0
4,9,2,2,5,0,0,450,0,4,0
4,9,3,3,4,0,0,419,0,6,0
4,10,0,0,-1,2,0,145,0,6,0
4,10,1,1,-1,2,0,108,0,6,0
